station_id,station_name,datetime_utc,year,month,cycle,profile_id,subset_index,latitude_deg,longitude_deg,data_status,data_status_reason,level_index,SEQ,VSIG,vertical_significance_code,replication_index,PRES,pressure_hpa,GEOPOT,geopotential_m2s2,height_010009_m,height_007007_m,height_bufr_m,height_phi_m,FLVL,geopotential_height_m,height_m,height_msl_m,height_agl_m,height_obs_m,height_interp_m,height_baro_m,height_source,AIR,air_temperature_c,temperature_c,DEW-,dew_point_temperature_c,REL,relative_humidity_percent,WIND,wind_direction_deg,WIND.1,wind_speed,source_file,qc_flag
31004,Aldan,1999-01-07T12:00:00Z,1999,1,12,31004_19990107_1200_12,0,58.37,125.22,OK,,2,,,,,850.0,850.0,,,,,,,1000.0,1000.0,1000.0,1000.0,321.0,1000.0,1000.0,2029.0,observed_or_geopot,-22.9,-22.9,-22.9,,,,,,,,,gdas.adpupa.t12z.19990107.bufr,
31004,Aldan,1999-01-07T12:00:00Z,1999,1,12,31004_19990107_1200_12,0,58.37,125.22,OK,,3,,,,,700.0,700.0,,,,,,,1500.0,1500.0,1500.0,1500.0,821.0,1500.0,1500.0,3588.1,observed_or_geopot,-24.9,-24.9,-24.9,,,,,,,,,gdas.adpupa.t12z.19990107.bufr,
31004,Aldan,1999-01-07T12:00:00Z,1999,1,12,31004_19990107_1200_12,0,58.37,125.22,OK,,4,,,,,600.0,600.0,,,,,,,2000.0,2000.0,2000.0,2000.0,1321.0,2000.0,2000.0,4785.5,observed_or_geopot,-27.9,-27.9,-27.9,,,,,,,,,gdas.adpupa.t12z.19990107.bufr,
31004,Aldan,1999-01-07T12:00:00Z,1999,1,12,31004_19990107_1200_12,0,58.37,125.22,OK,,5,,,,,500.0,500.0,,,,,,,2500.0,2500.0,2500.0,2500.0,1821.0,2500.0,2500.0,6157.1,observed_or_geopot,-31.9,-31.9,-31.9,,,,,,,,,gdas.adpupa.t12z.19990107.bufr,
31004,Aldan,1999-01-08T00:00:00Z,1999,1,00,31004_19990108_0000_00,0,58.37,125.22,OK,,0,,,,,1000.0,1000.0,,,,,,,0.0,0.0,0.0,0.0,-679.0,0.0,0.0,679.0,observed_or_geopot,-25.6,-25.6,-25.6,,,,,,,,,gdas.adpupa.t00z.19990108.bufr,
31004,Aldan,1999-01-08T00:00:00Z,1999,1,00,31004_19990108_0000_00,0,58.37,125.22,OK,,1,,,,,925.0,925.0,,,,,,,500.0,500.0,500.0,500.0,-179.0,500.0,500.0,1331.8,observed_or_geopot,-24.6,-24.6,-24.6,,,,,,,,,gdas.adpupa.t00z.19990108.bufr,
31004,Aldan,1999-01-08T00:00:00Z,1999,1,00,31004_19990108_0000_00,0,58.37,125.22,OK,,2,,,,,850.0,850.0,,,,,,,1000.0,1000.0,1000.0,1000.0,321.0,1000.0,1000.0,2029.0,observed_or_geopot,-22.6,-22.6,-22.6,,,,,,,,,gdas.adpupa.t00z.19990108.bufr,
31004,Aldan,1999-01-08T00:00:00Z,1999,1,00,31004_19990108_0000_00,0,58.37,125.22,OK,,3,,,,,700.0,700.0,,,,,,,1500.0,1500.0,1500.0,1500.0,821.0,1500.0,1500.0,3588.1,observed_or_geopot,-24.6,-24.6,-24.6,,,,,,,,,gdas.adpupa.t00z.19990108.bufr,
31004,Aldan,1999-01-08T00:00:00Z,1999,1,00,31004_19990108_0000_00,0,58.37,125.22,OK,,4,,,,,600.0,600.0,,,,,,,2000.0,2000.0,2000.0,2000.0,1321.0,2000.0,2000.0,4785.5,observed_or_geopot,-27.6,-27.6,-27.6,,,,,,,,,gdas.adpupa.t00z.19990108.bufr,
31004,Aldan,1999-01-08T00:00:00Z,1999,1,00,31004_19990108_0000_00,0,58.37,125.22,OK,,5,,,,,500.0,500.0,,,,,,,2500.0,2500.0,2500.0,2500.0,1821.0,2500.0,2500.0,6157.1,observed_or_geopot,-31.6,-31.6,-31.6,,,,,,,,,gdas.adpupa.t00z.19990108.bufr,
31004,Aldan,1999-01-08T12:00:00Z,1999,1,12,31004_19990108_1200_12,0,58.37,125.22,OK,,0,,,,,1000.0,1000.0,,,,,,,0.0,0.0,0.0,0.0,-679.0,0.0,0.0,679.0,observed_or_geopot,-25.6,-25.6,-25.6,,,,,,,,,gdas.adpupa.t12z.19990108.bufr,
31004,Aldan,1999-01-08T12:00:00Z,1999,1,12,31004_19990108_1200_12,0,58.37,125.22,OK,,1,,,,,925.0,925.0,,,,,,,500.0,500.0,500.0,500.0,-179.0,500.0,500.0,1331.8,observed_or_geopot,-24.6,-24.6,-24.6,,,,,,,,,gdas.adpupa.t12z.19990108.bufr,
31004,Aldan,1999-01-08T12:00:00Z,1999,1,12,31004_19990108_1200_12,0,58.37,125.22,OK,,2,,,,,850.0,850.0,,,,,,,1000.0,1000.0,1000.0,1000.0,321.0,1000.0,1000.0,2029.0,observed_or_geopot,-22.6,-22.6,-22.6,,,,,,,,,gdas.adpupa.t12z.19990108.bufr,
31004,Aldan,1999-01-08T12:00:00Z,1999,1,12,31004_19990108_1200_12,0,58.37,125.22,OK,,3,,,,,700.0,700.0,,,,,,,1500.0,1500.0,1500.0,1500.0,821.0,1500.0,1500.0,3588.1,observed_or_geopot,-24.6,-24.6,-24.6,,,,,,,,,gdas.adpupa.t12z.19990108.bufr,
31004,Aldan,1999-01-08T12:00:00Z,1999,1,12,31004_19990108_1200_12,0,58.37,125.22,OK,,4,,,,,600.0,600.0,,,,,,,2000.0,2000.0,2000.0,2000.0,1321.0,2000.0,2000.0,4785.5,observed_or_geopot,-27.6,-27.6,-27.6,,,,,,,,,gdas.adpupa.t12z.19990108.bufr,
31004,Aldan,1999-01-08T12:00:00Z,1999,1,12,31004_19990108_1200_12,0,58.37,125.22,OK,,5,,,,,500.0,500.0,,,,,,,2500.0,2500.0,2500.0,2500.0,1821.0,2500.0,2500.0,6157.1,observed_or_geopot,-31.6,-31.6,-31.6,,,,,,,,,gdas.adpupa.t12z.19990108.bufr,
31004,Aldan,1999-01-09T00:00:00Z,1999,1,00,31004_19990109_0000_00,0,58.37,125.22,OK,,0,,,,,1000.0,1000.0,,,,,,,0.0,0.0,0.0,0.0,-679.0,0.0,0.0,679.0,observed_or_geopot,-25.3,-25.3,-25.3,,,,,,,,,gdas.adpupa.t00z.19990109.bufr,
31004,Aldan,1999-01-09T00:00:00Z,1999,1,00,31004_19990109_0000_00,0,58.37,125.22,OK,,1,,,,,925.0,925.0,,,,,,,500.0,500.0,500.0,500.0,-179.0,500.0,500.0,1331.8,observed_or_geopot,-24.3,-24.3,-24.3,,,,,,,,,gdas.adpupa.t00z.19990109.bufr,
31004,Aldan,1999-01-09T00:00:00Z,1999,1,00,31004_19990109_0000_00,0,58.37,125.22,OK,,2,,,,,850.0,850.0,,,,,,,1000.0,1000.0,1000.0,1000.0,321.0,1000.0,1000.0,2029.0,observed_or_geopot,-22.3,-22.3,-22.3,,,,,,,,,gdas.adpupa.t00z.19990109.bufr,
31004,Aldan,1999-01-09T00:00:00Z,1999,1,00,31004_19990109_0000_00,0,58.37,125.22,OK,,3,,,,,700.0,700.0,,,,,,,1500.0,1500.0,1500.0,1500.0,821.0,1500.0,1500.0,3588.1,observed_or_geopot,-24.3,-24.3,-24.3,,,,,,,,,gdas.adpupa.t00z.19990109.bufr,
31004,Aldan,1999-01-09T00:00:00Z,1999,1,00,31004_19990109_0000_00,0,58.37,125.22,OK,,4,,,,,600.0,600.0,,,,,,,2000.0,2000.0,2000.0,2000.0,1321.0,2000.0,2000.0,4785.5,observed_or_geopot,-27.3,-27.3,-27.3,,,,,,,,,gdas.adpupa.t00z.19990109.bufr,
31004,Aldan,1999-01-09T00:00:00Z,1999,1,00,31004_19990109_0000_00,0,58.37,125.22,OK,,5,,,,,500.0,500.0,,,,,,,2500.0,2500.0,2500.0,2500.0,1821.0,2500.0,2500.0,6157.1,observed_or_geopot,-31.3,-31.3,-31.3,,,,,,,,,gdas.adpupa.t00z.19990109.bufr,
31004,Aldan,1999-01-09T12:00:00Z,1999,1,12,31004_19990109_1200_12,0,58.37,125.22,OK,,0,,,,,1000.0,1000.0,,,,,,,0.0,0.0,0.0,0.0,-679.0,0.0,0.0,679.0,observed_or_geopot,-25.3,-25.3,-25.3,,,,,,,,,gdas.adpupa.t12z.19990109.bufr,
31004,Aldan,1999-01-09T12:00:00Z,1999,1,12,31004_19990109_1200_12,0,58.37,125.22,OK,,1,,,,,925.0,925.0,,,,,,,500.0,500.0,500.0,500.0,-179.0,500.0,500.0,1331.8,observed_or_geopot,-24.3,-24.3,-24.3,,,,,,,,,gdas.adpupa.t12z.19990109.bufr,
31004,Aldan,1999-01-09T12:00:00Z,1999,1,12,31004_19990109_1200_12,0,58.37,125.22,OK,,2,,,,,850.0,850.0,,,,,,,1000.0,1000.0,1000.0,1000.0,321.0,1000.0,1000.0,2029.0,observed_or_geopot,-22.3,-22.3,-22.3,,,,,,,,,gdas.adpupa.t12z.19990109.bufr,
31004,Aldan,1999-01-09T12:00:00Z,1999,1,12,31004_19990109_1200_12,0,58.37,125.22,OK,,3,,,,,700.0,700.0,,,,,,,1500.0,1500.0,1500.0,1500.0,821.0,1500.0,1500.0,3588.1,observed_or_geopot,-24.3,-24.3,-24.3,,,,,,,,,gdas.adpupa.t12z.19990109.bufr,
31004,Aldan,1999-01-09T12:00:00Z,1999,1,12,31004_19990109_1200_12,0,58.37,125.22,OK,,4,,,,,600.0,600.0,,,,,,,2000.0,2000.0,2000.0,2000.0,1321.0,2000.0,2000.0,4785.5,observed_or_geopot,-27.3,-27.3,-27.3,,,,,,,,,gdas.adpupa.t12z.19990109.bufr,
31004,Aldan,1999-01-09T12:00:00Z,1999,1,12,31004_19990109_1200_12,0,58.37,125.22,OK,,5,,,,,500.0,500.0,,,,,,,2500.0,2500.0,2500.0,2500.0,1821.0,2500.0,2500.0,6157.1,observed_or_geopot,-31.3,-31.3,-31.3,,,,,,,,,gdas.adpupa.t12z.19990109.bufr,
31004,Aldan,1999-01-10T00:00:00Z,1999,1,00,31004_19990110_0000_00,0,58.37,125.22,OK,,0,,,,,1000.0,1000.0,,,,,,,0.0,0.0,0.0,0.0,-679.0,0.0,0.0,679.0,observed_or_geopot,-25.0,-25.0,-25.0,,,,,,,,,gdas.adpupa.t00z.19990110.bufr,
31004,Aldan,1999-01-10T00:00:00Z,1999,1,00,31004_19990110_0000_00,0,58.37,125.22,OK,,1,,,,,925.0,925.0,,,,,,,500.0,500.0,500.0,500.0,-179.0,500.0,500.0,1331.8,observed_or_geopot,-24.0,-24.0,-24.0,,,,,,,,,gdas.adpupa.t00z.19990110.bufr,
31004,Aldan,1999-01-10T00:00:00Z,1999,1,00,31004_19990110_0000_00,0,58.37,125.22,OK,,2,,,,,850.0,850.0,,,,,,,1000.0,1000.0,1000.0,1000.0,321.0,1000.0,1000.0,2029.0,observed_or_geopot,-22.0,-22.0,-22.0,,,,,,,,,gdas.adpupa.t00z.19990110.bufr,
31004,Aldan,1999-01-10T00:00:00Z,1999,1,00,31004_19990110_0000_00,0,58.37,125.22,OK,,3,,,,,700.0,700.0,,,,,,,1500.0,1500.0,1500.0,1500.0,821.0,1500.0,1500.0,3588.1,observed_or_geopot,-24.0,-24.0,-24.0,,,,,,,,,gdas.adpupa.t00z.19990110.bufr,
31004,Aldan,1999-01-10T00:00:00Z,1999,1,00,31004_19990110_0000_00,0,58.37,125.22,OK,,4,,,,,600.0,600.0,,,,,,,2000.0,2000.0,2000.0,2000.0,1321.0,2000.0,2000.0,4785.5,observed_or_geopot,-27.0,-27.0,-27.0,,,,,,,,,gdas.adpupa.t00z.19990110.bufr,
31004,Aldan,1999-01-10T00:00:00Z,1999,1,00,31004_19990110_0000_00,0,58.37,125.22,OK,,5,,,,,500.0,500.0,,,,,,,2500.0,2500.0,2500.0,2500.0,1821.0,2500.0,2500.0,6157.1,observed_or_geopot,-31.0,-31.0,-31.0,,,,,,,,,gdas.adpupa.t00z.19990110.bufr,
31004,Aldan,1999-01-10T12:00:00Z,1999,1,12,31004_19990110_1200_12,0,58.37,125.22,OK,,0,,,,,1000.0,1000.0,,,,,,,0.0,0.0,0.0,0.0,-679.0,0.0,0.0,679.0,observed_or_geopot,-25.0,-25.0,-25.0,,,,,,,,,gdas.adpupa.t12z.19990110.bufr,
31004,Aldan,1999-01-10T12:00:00Z,1999,1,12,31004_19990110_1200_12,0,58.37,125.22,OK,,1,,,,,925.0,925.0,,,,,,,500.0,500.0,500.0,500.0,-179.0,500.0,500.0,1331.8,observed_or_geopot,-24.0,-24.0,-24.0,,,,,,,,,gdas.adpupa.t12z.19990110.bufr,
31004,Aldan,1999-01-10T12:00:00Z,1999,1,12,31004_19990110_1200_12,0,58.37,125.22,OK,,2,,,,,850.0,850.0,,,,,,,1000.0,1000.0,1000.0,1000.0,321.0,1000.0,1000.0,2029.0,observed_or_geopot,-22.0,-22.0,-22.0,,,,,,,,,gdas.adpupa.t12z.19990110.bufr,
31004,Aldan,1999-01-10T12:00:00Z,1999,1,12,31004_19990110_1200_12,0,58.37,125.22,OK,,3,,,,,700.0,700.0,,,,,,,1500.0,1500.0,1500.0,1500.0,821.0,1500.0,1500.0,3588.1,observed_or_geopot,-24.0,-24.0,-24.0,,,,,,,,,gdas.adpupa.t12z.19990110.bufr,
31004,Aldan,1999-01-10T12:00:00Z,1999,1,12,31004_19990110_1200_12,0,58.37,125.22,OK,,4,,,,,600.0,600.0,,,,,,,2000.0,2000.0,2000.0,2000.0,1321.0,2000.0,2000.0,4785.5,observed_or_geopot,-27.0,-27.0,-27.0,,,,,,,,,gdas.adpupa.t12z.19990110.bufr,
31004,Aldan,1999-01-10T12:00:00Z,1999,1,12,31004_19990110_1200_12,0,58.37,125.22,OK,,5,,,,,500.0,500.0,,,,,,,2500.0,2500.0,2500.0,2500.0,1821.0,2500.0,2500.0,6157.1,observed_or_geopot,-31.0,-31.0,-31.0,,,,,,,,,gdas.adpupa.t12z.19990110.bufr,
31004,Aldan,1999-01-11T00:00:00Z,1999,1,00,31004_19990111_0000_00,0,58.37,125.22,OK,,0,,,,,1000.0,1000.0,,,,,,,0.0,0.0,0.0,0.0,-679.0,0.0,0.0,679.0,observed_or_geopot,-24.7,-24.7,-24.7,,,,,,,,,gdas.adpupa.t00z.19990111.bufr,
31004,Aldan,1999-01-11T00:00:00Z,1999,1,00,31004_19990111_0000_00,0,58.37,125.22,OK,,1,,,,,925.0,925.0,,,,,,,500.0,500.0,500.0,500.0,-179.0,500.0,500.0,1331.8,observed_or_geopot,-23.7,-23.7,-23.7,,,,,,,,,gdas.adpupa.t00z.19990111.bufr,
31004,Aldan,1999-01-11T00:00:00Z,1999,1,00,31004_19990111_0000_00,0,58.37,125.22,OK,,2,,,,,850.0,850.0,,,,,,,1000.0,1000.0,1000.0,1000.0,321.0,1000.0,1000.0,2029.0,observed_or_geopot,-21.7,-21.7,-21.7,,,,,,,,,gdas.adpupa.t00z.19990111.bufr,
31004,Aldan,1999-01-11T00:00:00Z,1999,1,00,31004_19990111_0000_00,0,58.37,125.22,OK,,3,,,,,700.0,700.0,,,,,,,1500.0,1500.0,1500.0,1500.0,821.0,1500.0,1500.0,3588.1,observed_or_geopot,-23.7,-23.7,-23.7,,,,,,,,,gdas.adpupa.t00z.19990111.bufr,
31004,Aldan,1999-01-11T00:00:00Z,1999,1,00,31004_19990111_0000_00,0,58.37,125.22,OK,,4,,,,,600.0,600.0,,,,,,,2000.0,2000.0,2000.0,2000.0,1321.0,2000.0,2000.0,4785.5,observed_or_geopot,-26.7,-26.7,-26.7,,,,,,,,,gdas.adpupa.t00z.19990111.bufr,
31004,Aldan,1999-01-11T00:00:00Z,1999,1,00,31004_19990111_0000_00,0,58.37,125.22,OK,,5,,,,,500.0,500.0,,,,,,,2500.0,2500.0,2500.0,2500.0,1821.0,2500.0,2500.0,6157.1,observed_or_geopot,-30.7,-30.7,-30.7,,,,,,,,,gdas.adpupa.t00z.19990111.bufr,
31004,Aldan,1999-01-11T12:00:00Z,1999,1,12,31004_19990111_1200_12,0,58.37,125.22,OK,,0,,,,,1000.0,1000.0,,,,,,,0.0,0.0,0.0,0.0,-679.0,0.0,0.0,679.0,observed_or_geopot,-24.7,-24.7,-24.7,,,,,,,,,gdas.adpupa.t12z.19990111.bufr,
31004,Aldan,1999-01-11T12:00:00Z,1999,1,12,31004_19990111_1200_12,0,58.37,125.22,OK,,1,,,,,925.0,925.0,,,,,,,500.0,500.0,500.0,500.0,-179.0,500.0,500.0,1331.8,observed_or_geopot,-23.7,-23.7,-23.7,,,,,,,,,gdas.adpupa.t12z.19990111.bufr,
31004,Aldan,1999-01-11T12:00:00Z,1999,1,12,31004_19990111_1200_12,0,58.37,125.22,OK,,2,,,,,850.0,850.0,,,,,,,1000.0,1000.0,1000.0,1000.0,321.0,1000.0,1000.0,2029.0,observed_or_geopot,-21.7,-21.7,-21.7,,,,,,,,,gdas.adpupa.t12z.19990111.bufr,
31004,Aldan,1999-01-11T12:00:00Z,1999,1,12,31004_19990111_1200_12,0,58.37,125.22,OK,,3,,,,,700.0,700.0,,,,,,,1500.0,1500.0,1500.0,1500.0,821.0,1500.0,1500.0,3588.1,observed_or_geopot,-23.7,-23.7,-23.7,,,,,,,,,gdas.adpupa.t12z.19990111.bufr,
31004,Aldan,1999-01-11T12:00:00Z,1999,1,12,31004_19990111_1200_12,0,58.37,125.22,OK,,4,,,,,600.0,600.0,,,,,,,2000.0,2000.0,2000.0,2000.0,1321.0,2000.0,2000.0,4785.5,observed_or_geopot,-26.7,-26.7,-26.7,,,,,,,,,gdas.adpupa.t12z.19990111.bufr,
31004,Aldan,1999-01-11T12:00:00Z,1999,1,12,31004_19990111_1200_12,0,58.37,125.22,OK,,5,,,,,500.0,500.0,,,,,,,2500.0,2500.0,2500.0,2500.0,1821.0,2500.0,2500.0,6157.1,observed_or_geopot,-30.7,-30.7,-30.7,,,,,,,,,gdas.adpupa.t12z.19990111.bufr,
31004,Aldan,1999-01-12T00:00:00Z,1999,1,00,31004_19990112_0000_00,0,58.37,125.22,OK,,0,,,,,1000.0,1000.0,,,,,,,0.0,0.0,0.0,0.0,-679.0,0.0,0.0,679.0,observed_or_geopot,-24.4,-24.4,-24.4,,,,,,,,,gdas.adpupa.t00z.19990112.bufr,
31004,Aldan,1999-01-12T00:00:00Z,1999,1,00,31004_19990112_0000_00,0,58.37,125.22,OK,,1,,,,,925.0,925.0,,,,,,,500.0,500.0,500.0,500.0,-179.0,500.0,500.0,1331.8,observed_or_geopot,-23.4,-23.4,-23.4,,,,,,,,,gdas.adpupa.t00z.19990112.bufr,
31004,Aldan,1999-01-12T00:00:00Z,1999,1,00,31004_19990112_0000_00,0,58.37,125.22,OK,,2,,,,,850.0,850.0,,,,,,,1000.0,1000.0,1000.0,1000.0,321.0,1000.0,1000.0,2029.0,observed_or_geopot,-21.4,-21.4,-21.4,,,,,,,,,gdas.adpupa.t00z.19990112.bufr,
31004,Aldan,1999-01-12T00:00:00Z,1999,1,00,31004_19990112_0000_00,0,58.37,125.22,OK,,3,,,,,700.0,700.0,,,,,,,1500.0,1500.0,1500.0,1500.0,821.0,1500.0,1500.0,3588.1,observed_or_geopot,-23.4,-23.4,-23.4,,,,,,,,,gdas.adpupa.t00z.19990112.bufr,
31004,Aldan,1999-01-12T00:00:00Z,1999,1,00,31004_19990112_0000_00,0,58.37,125.22,OK,,4,,,,,600.0,600.0,,,,,,,2000.0,2000.0,2000.0,2000.0,1321.0,2000.0,2000.0,4785.5,observed_or_geopot,-26.4,-26.4,-26.4,,,,,,,,,gdas.adpupa.t00z.19990112.bufr,
31004,Aldan,1999-01-12T00:00:00Z,1999,1,00,31004_19990112_0000_00,0,58.37,125.22,OK,,5,,,,,500.0,500.0,,,,,,,2500.0,2500.0,2500.0,2500.0,1821.0,2500.0,2500.0,6157.1,observed_or_geopot,-30.4,-30.4,-30.4,,,,,,,,,gdas.adpupa.t00z.19990112.bufr,
31004,Aldan,1999-01-12T12:00:00Z,1999,1,12,31004_19990112_1200_12,0,58.37,125.22,OK,,0,,,,,1000.0,1000.0,,,,,,,0.0,0.0,0.0,0.0,-679.0,0.0,0.0,679.0,observed_or_geopot,-24.4,-24.4,-24.4,,,,,,,,,gdas.adpupa.t12z.19990112.bufr,
31004,Aldan,1999-01-12T12:00:00Z,1999,1,12,31004_19990112_1200_12,0,58.37,125.22,OK,,1,,,,,925.0,925.0,,,,,,,500.0,500.0,500.0,500.0,-179.0,500.0,500.0,1331.8,observed_or_geopot,-23.4,-23.4,-23.4,,,,,,,,,gdas.adpupa.t12z.19990112.bufr,
31004,Aldan,1999-01-12T12:00:00Z,1999,1,12,31004_19990112_1200_12,0,58.37,125.22,OK,,2,,,,,850.0,850.0,,,,,,,1000.0,1000.0,1000.0,1000.0,321.0,1000.0,1000.0,2029.0,observed_or_geopot,-21.4,-21.4,-21.4,,,,,,,,,gdas.adpupa.t12z.19990112.bufr,
31004,Aldan,1999-01-12T12:00:00Z,1999,1,12,31004_19990112_1200_12,0,58.37,125.22,OK,,3,,,,,700.0,700.0,,,,,,,1500.0,1500.0,1500.0,1500.0,821.0,1500.0,1500.0,3588.1,observed_or_geopot,-23.4,-23.4,-23.4,,,,,,,,,gdas.adpupa.t12z.19990112.bufr,
31004,Aldan,1999-01-12T12:00:00Z,1999,1,12,31004_19990112_1200_12,0,58.37,125.22,OK,,4,,,,,600.0,600.0,,,,,,,2000.0,2000.0,2000.0,2000.0,1321.0,2000.0,2000.0,4785.5,observed_or_geopot,-26.4,-26.4,-26.4,,,,,,,,,gdas.adpupa.t12z.19990112.bufr,
31004,Aldan,1999-01-12T12:00:00Z,1999,1,12,31004_19990112_1200_12,0,58.37,125.22,OK,,5,,,,,500.0,500.0,,,,,,,2500.0,2500.0,2500.0,2500.0,1821.0,2500.0,2500.0,6157.1,observed_or_geopot,-30.4,-30.4,-30.4,,,,,,,,,gdas.adpupa.t12z.19990112.bufr,
31004,Aldan,1999-01-13T00:00:00Z,1999,1,00,31004_19990113_0000_00,0,58.37,125.22,OK,,0,,,,,1000.0,1000.0,,,,,,,0.0,0.0,0.0,0.0,-679.0,0.0,0.0,679.0,observed_or_geopot,-24.1,-24.1,-24.1,,,,,,,,,gdas.adpupa.t00z.19990113.bufr,
31004,Aldan,1999-01-13T00:00:00Z,1999,1,00,31004_19990113_0000_00,0,58.37,125.22,OK,,1,,,,,925.0,925.0,,,,,,,500.0,500.0,500.0,500.0,-179.0,500.0,500.0,1331.8,observed_or_geopot,-23.1,-23.1,-23.1,,,,,,,,,gdas.adpupa.t00z.19990113.bufr,
31004,Aldan,1999-01-13T00:00:00Z,1999,1,00,31004_19990113_0000_00,0,58.37,125.22,OK,,2,,,,,850.0,850.0,,,,,,,1000.0,1000.0,1000.0,1000.0,321.0,1000.0,1000.0,2029.0,observed_or_geopot,-21.1,-21.1,-21.1,,,,,,,,,gdas.adpupa.t00z.19990113.bufr,
31004,Aldan,1999-01-13T00:00:00Z,1999,1,00,31004_19990113_0000_00,0,58.37,125.22,OK,,3,,,,,700.0,700.0,,,,,,,1500.0,1500.0,1500.0,1500.0,821.0,1500.0,1500.0,3588.1,observed_or_geopot,-23.1,-23.1,-23.1,,,,,,,,,gdas.adpupa.t00z.19990113.bufr,
31004,Aldan,1999-01-13T00:00:00Z,1999,1,00,31004_19990113_0000_00,0,58.37,125.22,OK,,4,,,,,600.0,600.0,,,,,,,2000.0,2000.0,2000.0,2000.0,1321.0,2000.0,2000.0,4785.5,observed_or_geopot,-26.1,-26.1,-26.1,,,,,,,,,gdas.adpupa.t00z.19990113.bufr,
31004,Aldan,1999-01-13T00:00:00Z,1999,1,00,31004_19990113_0000_00,0,58.37,125.22,OK,,5,,,,,500.0,500.0,,,,,,,2500.0,2500.0,2500.0,2500.0,1821.0,2500.0,2500.0,6157.1,observed_or_geopot,-30.1,-30.1,-30.1,,,,,,,,,gdas.adpupa.t00z.19990113.bufr,
31004,Aldan,1999-01-13T12:00:00Z,1999,1,12,31004_19990113_1200_12,0,58.37,125.22,OK,,0,,,,,1000.0,1000.0,,,,,,,0.0,0.0,0.0,0.0,-679.0,0.0,0.0,679.0,observed_or_geopot,-24.1,-24.1,-24.1,,,,,,,,,gdas.adpupa.t12z.19990113.bufr,
31004,Aldan,1999-01-13T12:00:00Z,1999,1,12,31004_19990113_1200_12,0,58.37,125.22,OK,,1,,,,,925.0,925.0,,,,,,,500.0,500.0,500.0,500.0,-179.0,500.0,500.0,1331.8,observed_or_geopot,-23.1,-23.1,-23.1,,,,,,,,,gdas.adpupa.t12z.19990113.bufr,
31004,Aldan,1999-01-13T12:00:00Z,1999,1,12,31004_19990113_1200_12,0,58.37,125.22,OK,,2,,,,,850.0,850.0,,,,,,,1000.0,1000.0,1000.0,1000.0,321.0,1000.0,1000.0,2029.0,observed_or_geopot,-21.1,-21.1,-21.1,,,,,,,,,gdas.adpupa.t12z.19990113.bufr,
31004,Aldan,1999-01-13T12:00:00Z,1999,1,12,31004_19990113_1200_12,0,58.37,125.22,OK,,3,,,,,700.0,700.0,,,,,,,1500.0,1500.0,1500.0,1500.0,821.0,1500.0,1500.0,3588.1,observed_or_geopot,-23.1,-23.1,-23.1,,,,,,,,,gdas.adpupa.t12z.19990113.bufr,
31004,Aldan,1999-01-13T12:00:00Z,1999,1,12,31004_19990113_1200_12,0,58.37,125.22,OK,,4,,,,,600.0,600.0,,,,,,,2000.0,2000.0,2000.0,2000.0,1321.0,2000.0,2000.0,4785.5,observed_or_geopot,-26.1,-26.1,-26.1,,,,,,,,,gdas.adpupa.t12z.19990113.bufr,
31004,Aldan,1999-01-13T12:00:00Z,1999,1,12,31004_19990113_1200_12,0,58.37,125.22,OK,,5,,,,,500.0,500.0,,,,,,,2500.0,2500.0,2500.0,2500.0,1821.0,2500.0,2500.0,6157.1,observed_or_geopot,-30.1,-30.1,-30.1,,,,,,,,,gdas.adpupa.t12z.19990113.bufr,
31004,Aldan,1999-01-14T00:00:00Z,1999,1,00,31004_19990114_0000_00,0,58.37,125.22,OK,,0,,,,,1000.0,1000.0,,,,,,,0.0,0.0,0.0,0.0,-679.0,0.0,0.0,679.0,observed_or_geopot,-23.8,-23.8,-23.8,,,,,,,,,gdas.adpupa.t00z.19990114.bufr,
31004,Aldan,1999-01-14T00:00:00Z,1999,1,00,31004_19990114_0000_00,0,58.37,125.22,OK,,1,,,,,925.0,925.0,,,,,,,500.0,500.0,500.0,500.0,-179.0,500.0,500.0,1331.8,observed_or_geopot,-22.8,-22.8,-22.8,,,,,,,,,gdas.adpupa.t00z.19990114.bufr,
31004,Aldan,1999-01-14T00:00:00Z,1999,1,00,31004_19990114_0000_00,0,58.37,125.22,OK,,2,,,,,850.0,850.0,,,,,,,1000.0,1000.0,1000.0,1000.0,321.0,1000.0,1000.0,2029.0,observed_or_geopot,-20.8,-20.8,-20.8,,,,,,,,,gdas.adpupa.t00z.19990114.bufr,
31004,Aldan,1999-01-14T00:00:00Z,1999,1,00,31004_19990114_0000_00,0,58.37,125.22,OK,,3,,,,,700.0,700.0,,,,,,,1500.0,1500.0,1500.0,1500.0,821.0,1500.0,1500.0,3588.1,observed_or_geopot,-22.8,-22.8,-22.8,,,,,,,,,gdas.adpupa.t00z.19990114.bufr,
31004,Aldan,1999-01-14T00:00:00Z,1999,1,00,31004_19990114_0000_00,0,58.37,125.22,OK,,4,,,,,600.0,600.0,,,,,,,2000.0,2000.0,2000.0,2000.0,1321.0,2000.0,2000.0,4785.5,observed_or_geopot,-25.8,-25.8,-25.8,,,,,,,,,gdas.adpupa.t00z.19990114.bufr,
