profile_id,station_name,source_file,station_id,subset_index,report_datetime_utc,data_status,REC,OBS,REPORT TIME,WMO/STATION/SATELLITE ID,LATI-,LONGI-,STN,SEQ,VSIG,PRES,GEOPOT,FLVL,AIR,DEW-,REL,WIND,WIND.1,replication_index,pressure_hpa,geopotential_height_m,height_010009_m,height_007007_m,height_bufr_m,height_phi_m,height_decoded_m,height_msl_m,height_msl_source,height_agl_m,station_elevation_m,below_station,in_working_profile,qc_flag,geopotential_m2s2,air_temperature_c,dew_point_temperature_c,wind_direction_deg,wind_speed,relative_humidity_percent,vertical_significance_code,VSIG_fxy,VSIG_unit,VSIG_kind,PRES_fxy,PRES_unit,PRES_kind,GEOPOT_fxy,GEOPOT_unit,GEOPOT_kind,FLVL_fxy,FLVL_unit,FLVL_kind,AIR_fxy,AIR_unit,AIR_kind,DEW-_fxy,DEW-_unit,DEW-_kind,REL_fxy,REL_unit,REL_kind,WIND_fxy,WIND_unit,WIND_kind,WIND.1_fxy,WIND.1_unit,WIND.1_kind
31004_19990105_0000_00,Aldan,gdas.adpupa.t00z.19990105.bufr,31004,0,1999-01-05T00:00:00Z,OK,ADPUPA,RAOBF,199901050000,31004,58.37,125.22,,,,925.0,,500.0,-25.5,,,,,,925.0,500.0,,,,,500.0,500.0,enriched,-179.0,679.0,True,False,below_station,,-25.5,,,,,,008001,Flag table,numeric,007004,Pa,numeric,010008,m2 s-2,numeric,010009,gpm,numeric,012101,K,numeric,012103,K,numeric,013003,%,numeric,011001,degree true,numeric,011002,m/s,numeric
31004_19990105_0000_00,Aldan,gdas.adpupa.t00z.19990105.bufr,31004,0,1999-01-05T00:00:00Z,OK,ADPUPA,RAOBF,199901050000,31004,58.37,125.22,,,,850.0,,1000.0,-23.5,,,,,,850.0,1000.0,,,,,1000.0,1000.0,enriched,321.0,679.0,False,True,,,-23.5,,,,,,008001,Flag table,numeric,007004,Pa,numeric,010008,m2 s-2,numeric,010009,gpm,numeric,012101,K,numeric,012103,K,numeric,013003,%,numeric,011001,degree true,numeric,011002,m/s,numeric
31004_19990105_0000_00,Aldan,gdas.adpupa.t00z.19990105.bufr,31004,0,1999-01-05T00:00:00Z,OK,ADPUPA,RAOBF,199901050000,31004,58.37,125.22,,,,700.0,,1500.0,-25.5,,,,,,700.0,1500.0,,,,,1500.0,1500.0,enriched,821.0,679.0,False,True,,,-25.5,,,,,,008001,Flag table,numeric,007004,Pa,numeric,010008,m2 s-2,numeric,010009,gpm,numeric,012101,K,numeric,012103,K,numeric,013003,%,numeric,011001,degree true,numeric,011002,m/s,numeric
31004_19990105_0000_00,Aldan,gdas.adpupa.t00z.19990105.bufr,31004,0,1999-01-05T00:00:00Z,OK,ADPUPA,RAOBF,199901050000,31004,58.37,125.22,,,,600.0,,2000.0,-28.5,,,,,,600.0,2000.0,,,,,2000.0,2000.0,enriched,1321.0,679.0,False,True,,,-28.5,,,,,,008001,Flag table,numeric,007004,Pa,numeric,010008,m2 s-2,numeric,010009,gpm,numeric,012101,K,numeric,012103,K,numeric,013003,%,numeric,011001,degree true,numeric,011002,m/s,numeric
31004_19990105_0000_00,Aldan,gdas.adpupa.t00z.19990105.bufr,31004,0,1999-01-05T00:00:00Z,OK,ADPUPA,RAOBF,199901050000,31004,58.37,125.22,,,,500.0,,2500.0,-32.5,,,,,,500.0,2500.0,,,,,2500.0,2500.0,enriched,1821.0,679.0,False,True,,,-32.5,,,,,,008001,Flag table,numeric,007004,Pa,numeric,010008,m2 s-2,numeric,010009,gpm,numeric,012101,K,numeric,012103,K,numeric,013003,%,numeric,011001,degree true,numeric,011002,m/s,numeric
31004_19990105_1200_12,Aldan,gdas.adpupa.t12z.19990105.bufr,31004,0,1999-01-05T12:00:00Z,OK,ADPUPA,RAOBF,199901051200,31004,58.37,125.22,,,,1000.0,,0.0,-26.5,,,,,,1000.0,0.0,,,,,0.0,0.0,enriched,-679.0,679.0,True,False,below_station,,-26.5,,,,,,008001,Flag table,numeric,007004,Pa,numeric,010008,m2 s-2,numeric,010009,gpm,numeric,012101,K,numeric,012103,K,numeric,013003,%,numeric,011001,degree true,numeric,011002,m/s,numeric
31004_19990105_1200_12,Aldan,gdas.adpupa.t12z.19990105.bufr,31004,0,1999-01-05T12:00:00Z,OK,ADPUPA,RAOBF,199901051200,31004,58.37,125.22,,,,925.0,,500.0,-25.5,,,,,,925.0,500.0,,,,,500.0,500.0,enriched,-179.0,679.0,True,False,below_station,,-25.5,,,,,,008001,Flag table,numeric,007004,Pa,numeric,010008,m2 s-2,numeric,010009,gpm,numeric,012101,K,numeric,012103,K,numeric,013003,%,numeric,011001,degree true,numeric,011002,m/s,numeric
31004_19990105_1200_12,Aldan,gdas.adpupa.t12z.19990105.bufr,31004,0,1999-01-05T12:00:00Z,OK,ADPUPA,RAOBF,199901051200,31004,58.37,125.22,,,,850.0,,1000.0,-23.5,,,,,,850.0,1000.0,,,,,1000.0,1000.0,enriched,321.0,679.0,False,True,,,-23.5,,,,,,008001,Flag table,numeric,007004,Pa,numeric,010008,m2 s-2,numeric,010009,gpm,numeric,012101,K,numeric,012103,K,numeric,013003,%,numeric,011001,degree true,numeric,011002,m/s,numeric
31004_19990105_1200_12,Aldan,gdas.adpupa.t12z.19990105.bufr,31004,0,1999-01-05T12:00:00Z,OK,ADPUPA,RAOBF,199901051200,31004,58.37,125.22,,,,700.0,,1500.0,-25.5,,,,,,700.0,1500.0,,,,,1500.0,1500.0,enriched,821.0,679.0,False,True,,,-25.5,,,,,,008001,Flag table,numeric,007004,Pa,numeric,010008,m2 s-2,numeric,010009,gpm,numeric,012101,K,numeric,012103,K,numeric,013003,%,numeric,011001,degree true,numeric,011002,m/s,numeric
31004_19990105_1200_12,Aldan,gdas.adpupa.t12z.19990105.bufr,31004,0,1999-01-05T12:00:00Z,OK,ADPUPA,RAOBF,199901051200,31004,58.37,125.22,,,,600.0,,2000.0,-28.5,,,,,,600.0,2000.0,,,,,2000.0,2000.0,enriched,1321.0,679.0,False,True,,,-28.5,,,,,,008001,Flag table,numeric,007004,Pa,numeric,010008,m2 s-2,numeric,010009,gpm,numeric,012101,K,numeric,012103,K,numeric,013003,%,numeric,011001,degree true,numeric,011002,m/s,numeric
31004_19990105_1200_12,Aldan,gdas.adpupa.t12z.19990105.bufr,31004,0,1999-01-05T12:00:00Z,OK,ADPUPA,RAOBF,199901051200,31004,58.37,125.22,,,,500.0,,2500.0,-32.5,,,,,,500.0,2500.0,,,,,2500.0,2500.0,enriched,1821.0,679.0,False,True,,,-32.5,,,,,,008001,Flag table,numeric,007004,Pa,numeric,010008,m2 s-2,numeric,010009,gpm,numeric,012101,K,numeric,012103,K,numeric,013003,%,numeric,011001,degree true,numeric,011002,m/s,numeric
31004_19990106_0000_00,Aldan,gdas.adpupa.t00z.19990106.bufr,31004,0,1999-01-06T00:00:00Z,OK,ADPUPA,RAOBF,199901060000,31004,58.37,125.22,,,,1000.0,,0.0,-26.2,,,,,,1000.0,0.0,,,,,0.0,0.0,enriched,-679.0,679.0,True,False,below_station,,-26.2,,,,,,008001,Flag table,numeric,007004,Pa,numeric,010008,m2 s-2,numeric,010009,gpm,numeric,012101,K,numeric,012103,K,numeric,013003,%,numeric,011001,degree true,numeric,011002,m/s,numeric
31004_19990106_0000_00,Aldan,gdas.adpupa.t00z.19990106.bufr,31004,0,1999-01-06T00:00:00Z,OK,ADPUPA,RAOBF,199901060000,31004,58.37,125.22,,,,925.0,,500.0,-25.2,,,,,,925.0,500.0,,,,,500.0,500.0,enriched,-179.0,679.0,True,False,below_station,,-25.2,,,,,,008001,Flag table,numeric,007004,Pa,numeric,010008,m2 s-2,numeric,010009,gpm,numeric,012101,K,numeric,012103,K,numeric,013003,%,numeric,011001,degree true,numeric,011002,m/s,numeric
31004_19990106_0000_00,Aldan,gdas.adpupa.t00z.19990106.bufr,31004,0,1999-01-06T00:00:00Z,OK,ADPUPA,RAOBF,199901060000,31004,58.37,125.22,,,,850.0,,1000.0,-23.2,,,,,,850.0,1000.0,,,,,1000.0,1000.0,enriched,321.0,679.0,False,True,,,-23.2,,,,,,008001,Flag table,numeric,007004,Pa,numeric,010008,m2 s-2,numeric,010009,gpm,numeric,012101,K,numeric,012103,K,numeric,013003,%,numeric,011001,degree true,numeric,011002,m/s,numeric
31004_19990106_0000_00,Aldan,gdas.adpupa.t00z.19990106.bufr,31004,0,1999-01-06T00:00:00Z,OK,ADPUPA,RAOBF,199901060000,31004,58.37,125.22,,,,700.0,,1500.0,-25.2,,,,,,700.0,1500.0,,,,,1500.0,1500.0,enriched,821.0,679.0,False,True,,,-25.2,,,,,,008001,Flag table,numeric,007004,Pa,numeric,010008,m2 s-2,numeric,010009,gpm,numeric,012101,K,numeric,012103,K,numeric,013003,%,numeric,011001,degree true,numeric,011002,m/s,numeric
31004_19990106_0000_00,Aldan,gdas.adpupa.t00z.19990106.bufr,31004,0,1999-01-06T00:00:00Z,OK,ADPUPA,RAOBF,199901060000,31004,58.37,125.22,,,,600.0,,2000.0,-28.2,,,,,,600.0,2000.0,,,,,2000.0,2000.0,enriched,1321.0,679.0,False,True,,,-28.2,,,,,,008001,Flag table,numeric,007004,Pa,numeric,010008,m2 s-2,numeric,010009,gpm,numeric,012101,K,numeric,012103,K,numeric,013003,%,numeric,011001,degree true,numeric,011002,m/s,numeric
31004_19990106_0000_00,Aldan,gdas.adpupa.t00z.19990106.bufr,31004,0,1999-01-06T00:00:00Z,OK,ADPUPA,RAOBF,199901060000,31004,58.37,125.22,,,,500.0,,2500.0,-32.2,,,,,,500.0,2500.0,,,,,2500.0,2500.0,enriched,1821.0,679.0,False,True,,,-32.2,,,,,,008001,Flag table,numeric,007004,Pa,numeric,010008,m2 s-2,numeric,010009,gpm,numeric,012101,K,numeric,012103,K,numeric,013003,%,numeric,011001,degree true,numeric,011002,m/s,numeric
31004_19990106_1200_12,Aldan,gdas.adpupa.t12z.19990106.bufr,31004,0,1999-01-06T12:00:00Z,OK,ADPUPA,RAOBF,199901061200,31004,58.37,125.22,,,,1000.0,,0.0,-26.2,,,,,,1000.0,0.0,,,,,0.0,0.0,enriched,-679.0,679.0,True,False,below_station,,-26.2,,,,,,008001,Flag table,numeric,007004,Pa,numeric,010008,m2 s-2,numeric,010009,gpm,numeric,012101,K,numeric,012103,K,numeric,013003,%,numeric,011001,degree true,numeric,011002,m/s,numeric
31004_19990106_1200_12,Aldan,gdas.adpupa.t12z.19990106.bufr,31004,0,1999-01-06T12:00:00Z,OK,ADPUPA,RAOBF,199901061200,31004,58.37,125.22,,,,925.0,,500.0,-25.2,,,,,,925.0,500.0,,,,,500.0,500.0,enriched,-179.0,679.0,True,False,below_station,,-25.2,,,,,,008001,Flag table,numeric,007004,Pa,numeric,010008,m2 s-2,numeric,010009,gpm,numeric,012101,K,numeric,012103,K,numeric,013003,%,numeric,011001,degree true,numeric,011002,m/s,numeric
31004_19990106_1200_12,Aldan,gdas.adpupa.t12z.19990106.bufr,31004,0,1999-01-06T12:00:00Z,OK,ADPUPA,RAOBF,199901061200,31004,58.37,125.22,,,,850.0,,1000.0,-23.2,,,,,,850.0,1000.0,,,,,1000.0,1000.0,enriched,321.0,679.0,False,True,,,-23.2,,,,,,008001,Flag table,numeric,007004,Pa,numeric,010008,m2 s-2,numeric,010009,gpm,numeric,012101,K,numeric,012103,K,numeric,013003,%,numeric,011001,degree true,numeric,011002,m/s,numeric
31004_19990106_1200_12,Aldan,gdas.adpupa.t12z.19990106.bufr,31004,0,1999-01-06T12:00:00Z,OK,ADPUPA,RAOBF,199901061200,31004,58.37,125.22,,,,700.0,,1500.0,-25.2,,,,,,700.0,1500.0,,,,,1500.0,1500.0,enriched,821.0,679.0,False,True,,,-25.2,,,,,,008001,Flag table,numeric,007004,Pa,numeric,010008,m2 s-2,numeric,010009,gpm,numeric,012101,K,numeric,012103,K,numeric,013003,%,numeric,011001,degree true,numeric,011002,m/s,numeric
31004_19990106_1200_12,Aldan,gdas.adpupa.t12z.19990106.bufr,31004,0,1999-01-06T12:00:00Z,OK,ADPUPA,RAOBF,199901061200,31004,58.37,125.22,,,,600.0,,2000.0,-28.2,,,,,,600.0,2000.0,,,,,2000.0,2000.0,enriched,1321.0,679.0,False,True,,,-28.2,,,,,,008001,Flag table,numeric,007004,Pa,numeric,010008,m2 s-2,numeric,010009,gpm,numeric,012101,K,numeric,012103,K,numeric,013003,%,numeric,011001,degree true,numeric,011002,m/s,numeric
31004_19990106_1200_12,Aldan,gdas.adpupa.t12z.19990106.bufr,31004,0,1999-01-06T12:00:00Z,OK,ADPUPA,RAOBF,199901061200,31004,58.37,125.22,,,,500.0,,2500.0,-32.2,,,,,,500.0,2500.0,,,,,2500.0,2500.0,enriched,1821.0,679.0,False,True,,,-32.2,,,,,,008001,Flag table,numeric,007004,Pa,numeric,010008,m2 s-2,numeric,010009,gpm,numeric,012101,K,numeric,012103,K,numeric,013003,%,numeric,011001,degree true,numeric,011002,m/s,numeric
31004_19990107_0000_00,Aldan,gdas.adpupa.t00z.19990107.bufr,31004,0,1999-01-07T00:00:00Z,OK,ADPUPA,RAOBF,199901070000,31004,58.37,125.22,,,,1000.0,,0.0,-25.9,,,,,,1000.0,0.0,,,,,0.0,0.0,enriched,-679.0,679.0,True,False,below_station,,-25.9,,,,,,008001,Flag table,numeric,007004,Pa,numeric,010008,m2 s-2,numeric,010009,gpm,numeric,012101,K,numeric,012103,K,numeric,013003,%,numeric,011001,degree true,numeric,011002,m/s,numeric
31004_19990107_0000_00,Aldan,gdas.adpupa.t00z.19990107.bufr,31004,0,1999-01-07T00:00:00Z,OK,ADPUPA,RAOBF,199901070000,31004,58.37,125.22,,,,925.0,,500.0,-24.9,,,,,,925.0,500.0,,,,,500.0,500.0,enriched,-179.0,679.0,True,False,below_station,,-24.9,,,,,,008001,Flag table,numeric,007004,Pa,numeric,010008,m2 s-2,numeric,010009,gpm,numeric,012101,K,numeric,012103,K,numeric,013003,%,numeric,011001,degree true,numeric,011002,m/s,numeric
31004_19990107_0000_00,Aldan,gdas.adpupa.t00z.19990107.bufr,31004,0,1999-01-07T00:00:00Z,OK,ADPUPA,RAOBF,199901070000,31004,58.37,125.22,,,,850.0,,1000.0,-22.9,,,,,,850.0,1000.0,,,,,1000.0,1000.0,enriched,321.0,679.0,False,True,,,-22.9,,,,,,008001,Flag table,numeric,007004,Pa,numeric,010008,m2 s-2,numeric,010009,gpm,numeric,012101,K,numeric,012103,K,numeric,013003,%,numeric,011001,degree true,numeric,011002,m/s,numeric
31004_19990107_0000_00,Aldan,gdas.adpupa.t00z.19990107.bufr,31004,0,1999-01-07T00:00:00Z,OK,ADPUPA,RAOBF,199901070000,31004,58.37,125.22,,,,700.0,,1500.0,-24.9,,,,,,700.0,1500.0,,,,,1500.0,1500.0,enriched,821.0,679.0,False,True,,,-24.9,,,,,,008001,Flag table,numeric,007004,Pa,numeric,010008,m2 s-2,numeric,010009,gpm,numeric,012101,K,numeric,012103,K,numeric,013003,%,numeric,011001,degree true,numeric,011002,m/s,numeric
31004_19990107_0000_00,Aldan,gdas.adpupa.t00z.19990107.bufr,31004,0,1999-01-07T00:00:00Z,OK,ADPUPA,RAOBF,199901070000,31004,58.37,125.22,,,,600.0,,2000.0,-27.9,,,,,,600.0,2000.0,,,,,2000.0,2000.0,enriched,1321.0,679.0,False,True,,,-27.9,,,,,,008001,Flag table,numeric,007004,Pa,numeric,010008,m2 s-2,numeric,010009,gpm,numeric,012101,K,numeric,012103,K,numeric,013003,%,numeric,011001,degree true,numeric,011002,m/s,numeric
31004_19990107_0000_00,Aldan,gdas.adpupa.t00z.19990107.bufr,31004,0,1999-01-07T00:00:00Z,OK,ADPUPA,RAOBF,199901070000,31004,58.37,125.22,,,,500.0,,2500.0,-31.9,,,,,,500.0,2500.0,,,,,2500.0,2500.0,enriched,1821.0,679.0,False,True,,,-31.9,,,,,,008001,Flag table,numeric,007004,Pa,numeric,010008,m2 s-2,numeric,010009,gpm,numeric,012101,K,numeric,012103,K,numeric,013003,%,numeric,011001,degree true,numeric,011002,m/s,numeric
31004_19990107_1200_12,Aldan,gdas.adpupa.t12z.19990107.bufr,31004,0,1999-01-07T12:00:00Z,OK,ADPUPA,RAOBF,199901071200,31004,58.37,125.22,,,,1000.0,,0.0,-25.9,,,,,,1000.0,0.0,,,,,0.0,0.0,enriched,-679.0,679.0,True,False,below_station,,-25.9,,,,,,008001,Flag table,numeric,007004,Pa,numeric,010008,m2 s-2,numeric,010009,gpm,numeric,012101,K,numeric,012103,K,numeric,013003,%,numeric,011001,degree true,numeric,011002,m/s,numeric
31004_19990107_1200_12,Aldan,gdas.adpupa.t12z.19990107.bufr,31004,0,1999-01-07T12:00:00Z,OK,ADPUPA,RAOBF,199901071200,31004,58.37,125.22,,,,925.0,,500.0,-24.9,,,,,,925.0,500.0,,,,,500.0,500.0,enriched,-179.0,679.0,True,False,below_station,,-24.9,,,,,,008001,Flag table,numeric,007004,Pa,numeric,010008,m2 s-2,numeric,010009,gpm,numeric,012101,K,numeric,012103,K,numeric,013003,%,numeric,011001,degree true,numeric,011002,m/s,numeric
31004_19990107_1200_12,Aldan,gdas.adpupa.t12z.19990107.bufr,31004,0,1999-01-07T12:00:00Z,OK,ADPUPA,RAOBF,199901071200,31004,58.37,125.22,,,,850.0,,1000.0,-22.9,,,,,,850.0,1000.0,,,,,1000.0,1000.0,enriched,321.0,679.0,False,True,,,-22.9,,,,,,008001,Flag table,numeric,007004,Pa,numeric,010008,m2 s-2,numeric,010009,gpm,numeric,012101,K,numeric,012103,K,numeric,013003,%,numeric,011001,degree true,numeric,011002,m/s,numeric
31004_19990107_1200_12,Aldan,gdas.adpupa.t12z.19990107.bufr,31004,0,1999-01-07T12:00:00Z,OK,ADPUPA,RAOBF,199901071200,31004,58.37,125.22,,,,700.0,,1500.0,-24.9,,,,,,700.0,1500.0,,,,,1500.0,1500.0,enriched,821.0,679.0,False,True,,,-24.9,,,,,,008001,Flag table,numeric,007004,Pa,numeric,010008,m2 s-2,numeric,010009,gpm,numeric,012101,K,numeric,012103,K,numeric,013003,%,numeric,011001,degree true,numeric,011002,m/s,numeric
31004_19990107_1200_12,Aldan,gdas.adpupa.t12z.19990107.bufr,31004,0,1999-01-07T12:00:00Z,OK,ADPUPA,RAOBF,199901071200,31004,58.37,125.22,,,,600.0,,2000.0,-27.9,,,,,,600.0,2000.0,,,,,2000.0,2000.0,enriched,1321.0,679.0,False,True,,,-27.9,,,,,,008001,Flag table,numeric,007004,Pa,numeric,010008,m2 s-2,numeric,010009,gpm,numeric,012101,K,numeric,012103,K,numeric,013003,%,numeric,011001,degree true,numeric,011002,m/s,numeric
31004_19990107_1200_12,Aldan,gdas.adpupa.t12z.19990107.bufr,31004,0,1999-01-07T12:00:00Z,OK,ADPUPA,RAOBF,199901071200,31004,58.37,125.22,,,,500.0,,2500.0,-31.9,,,,,,500.0,2500.0,,,,,2500.0,2500.0,enriched,1821.0,679.0,False,True,,,-31.9,,,,,,008001,Flag table,numeric,007004,Pa,numeric,010008,m2 s-2,numeric,010009,gpm,numeric,012101,K,numeric,012103,K,numeric,013003,%,numeric,011001,degree true,numeric,011002,m/s,numeric
31004_19990108_0000_00,Aldan,gdas.adpupa.t00z.19990108.bufr,31004,0,1999-01-08T00:00:00Z,OK,ADPUPA,RAOBF,199901080000,31004,58.37,125.22,,,,1000.0,,0.0,-25.6,,,,,,1000.0,0.0,,,,,0.0,0.0,enriched,-679.0,679.0,True,False,below_station,,-25.6,,,,,,008001,Flag table,numeric,007004,Pa,numeric,010008,m2 s-2,numeric,010009,gpm,numeric,012101,K,numeric,012103,K,numeric,013003,%,numeric,011001,degree true,numeric,011002,m/s,numeric
31004_19990108_0000_00,Aldan,gdas.adpupa.t00z.19990108.bufr,31004,0,1999-01-08T00:00:00Z,OK,ADPUPA,RAOBF,199901080000,31004,58.37,125.22,,,,925.0,,500.0,-24.6,,,,,,925.0,500.0,,,,,500.0,500.0,enriched,-179.0,679.0,True,False,below_station,,-24.6,,,,,,008001,Flag table,numeric,007004,Pa,numeric,010008,m2 s-2,numeric,010009,gpm,numeric,012101,K,numeric,012103,K,numeric,013003,%,numeric,011001,degree true,numeric,011002,m/s,numeric
31004_19990108_0000_00,Aldan,gdas.adpupa.t00z.19990108.bufr,31004,0,1999-01-08T00:00:00Z,OK,ADPUPA,RAOBF,199901080000,31004,58.37,125.22,,,,850.0,,1000.0,-22.6,,,,,,850.0,1000.0,,,,,1000.0,1000.0,enriched,321.0,679.0,False,True,,,-22.6,,,,,,008001,Flag table,numeric,007004,Pa,numeric,010008,m2 s-2,numeric,010009,gpm,numeric,012101,K,numeric,012103,K,numeric,013003,%,numeric,011001,degree true,numeric,011002,m/s,numeric
31004_19990108_0000_00,Aldan,gdas.adpupa.t00z.19990108.bufr,31004,0,1999-01-08T00:00:00Z,OK,ADPUPA,RAOBF,199901080000,31004,58.37,125.22,,,,700.0,,1500.0,-24.6,,,,,,700.0,1500.0,,,,,1500.0,1500.0,enriched,821.0,679.0,False,True,,,-24.6,,,,,,008001,Flag table,numeric,007004,Pa,numeric,010008,m2 s-2,numeric,010009,gpm,numeric,012101,K,numeric,012103,K,numeric,013003,%,numeric,011001,degree true,numeric,011002,m/s,numeric
31004_19990108_0000_00,Aldan,gdas.adpupa.t00z.19990108.bufr,31004,0,1999-01-08T00:00:00Z,OK,ADPUPA,RAOBF,199901080000,31004,58.37,125.22,,,,600.0,,2000.0,-27.6,,,,,,600.0,2000.0,,,,,2000.0,2000.0,enriched,1321.0,679.0,False,True,,,-27.6,,,,,,008001,Flag table,numeric,007004,Pa,numeric,010008,m2 s-2,numeric,010009,gpm,numeric,012101,K,numeric,012103,K,numeric,013003,%,numeric,011001,degree true,numeric,011002,m/s,numeric
31004_19990108_0000_00,Aldan,gdas.adpupa.t00z.19990108.bufr,31004,0,1999-01-08T00:00:00Z,OK,ADPUPA,RAOBF,199901080000,31004,58.37,125.22,,,,500.0,,2500.0,-31.6,,,,,,500.0,2500.0,,,,,2500.0,2500.0,enriched,1821.0,679.0,False,True,,,-31.6,,,,,,008001,Flag table,numeric,007004,Pa,numeric,010008,m2 s-2,numeric,010009,gpm,numeric,012101,K,numeric,012103,K,numeric,013003,%,numeric,011001,degree true,numeric,011002,m/s,numeric
31004_19990108_1200_12,Aldan,gdas.adpupa.t12z.19990108.bufr,31004,0,1999-01-08T12:00:00Z,OK,ADPUPA,RAOBF,199901081200,31004,58.37,125.22,,,,1000.0,,0.0,-25.6,,,,,,1000.0,0.0,,,,,0.0,0.0,enriched,-679.0,679.0,True,False,below_station,,-25.6,,,,,,008001,Flag table,numeric,007004,Pa,numeric,010008,m2 s-2,numeric,010009,gpm,numeric,012101,K,numeric,012103,K,numeric,013003,%,numeric,011001,degree true,numeric,011002,m/s,numeric
31004_19990108_1200_12,Aldan,gdas.adpupa.t12z.19990108.bufr,31004,0,1999-01-08T12:00:00Z,OK,ADPUPA,RAOBF,199901081200,31004,58.37,125.22,,,,925.0,,500.0,-24.6,,,,,,925.0,500.0,,,,,500.0,500.0,enriched,-179.0,679.0,True,False,below_station,,-24.6,,,,,,008001,Flag table,numeric,007004,Pa,numeric,010008,m2 s-2,numeric,010009,gpm,numeric,012101,K,numeric,012103,K,numeric,013003,%,numeric,011001,degree true,numeric,011002,m/s,numeric
31004_19990108_1200_12,Aldan,gdas.adpupa.t12z.19990108.bufr,31004,0,1999-01-08T12:00:00Z,OK,ADPUPA,RAOBF,199901081200,31004,58.37,125.22,,,,850.0,,1000.0,-22.6,,,,,,850.0,1000.0,,,,,1000.0,1000.0,enriched,321.0,679.0,False,True,,,-22.6,,,,,,008001,Flag table,numeric,007004,Pa,numeric,010008,m2 s-2,numeric,010009,gpm,numeric,012101,K,numeric,012103,K,numeric,013003,%,numeric,011001,degree true,numeric,011002,m/s,numeric
31004_19990108_1200_12,Aldan,gdas.adpupa.t12z.19990108.bufr,31004,0,1999-01-08T12:00:00Z,OK,ADPUPA,RAOBF,199901081200,31004,58.37,125.22,,,,700.0,,1500.0,-24.6,,,,,,700.0,1500.0,,,,,1500.0,1500.0,enriched,821.0,679.0,False,True,,,-24.6,,,,,,008001,Flag table,numeric,007004,Pa,numeric,010008,m2 s-2,numeric,010009,gpm,numeric,012101,K,numeric,012103,K,numeric,013003,%,numeric,011001,degree true,numeric,011002,m/s,numeric
31004_19990108_1200_12,Aldan,gdas.adpupa.t12z.19990108.bufr,31004,0,1999-01-08T12:00:00Z,OK,ADPUPA,RAOBF,199901081200,31004,58.37,125.22,,,,600.0,,2000.0,-27.6,,,,,,600.0,2000.0,,,,,2000.0,2000.0,enriched,1321.0,679.0,False,True,,,-27.6,,,,,,008001,Flag table,numeric,007004,Pa,numeric,010008,m2 s-2,numeric,010009,gpm,numeric,012101,K,numeric,012103,K,numeric,013003,%,numeric,011001,degree true,numeric,011002,m/s,numeric
31004_19990108_1200_12,Aldan,gdas.adpupa.t12z.19990108.bufr,31004,0,1999-01-08T12:00:00Z,OK,ADPUPA,RAOBF,199901081200,31004,58.37,125.22,,,,500.0,,2500.0,-31.6,,,,,,500.0,2500.0,,,,,2500.0,2500.0,enriched,1821.0,679.0,False,True,,,-31.6,,,,,,008001,Flag table,numeric,007004,Pa,numeric,010008,m2 s-2,numeric,010009,gpm,numeric,012101,K,numeric,012103,K,numeric,013003,%,numeric,011001,degree true,numeric,011002,m/s,numeric
31004_19990109_0000_00,Aldan,gdas.adpupa.t00z.19990109.bufr,31004,0,1999-01-09T00:00:00Z,OK,ADPUPA,RAOBF,199901090000,31004,58.37,125.22,,,,1000.0,,0.0,-25.3,,,,,,1000.0,0.0,,,,,0.0,0.0,enriched,-679.0,679.0,True,False,below_station,,-25.3,,,,,,008001,Flag table,numeric,007004,Pa,numeric,010008,m2 s-2,numeric,010009,gpm,numeric,012101,K,numeric,012103,K,numeric,013003,%,numeric,011001,degree true,numeric,011002,m/s,numeric
31004_19990109_0000_00,Aldan,gdas.adpupa.t00z.19990109.bufr,31004,0,1999-01-09T00:00:00Z,OK,ADPUPA,RAOBF,199901090000,31004,58.37,125.22,,,,925.0,,500.0,-24.3,,,,,,925.0,500.0,,,,,500.0,500.0,enriched,-179.0,679.0,True,False,below_station,,-24.3,,,,,,008001,Flag table,numeric,007004,Pa,numeric,010008,m2 s-2,numeric,010009,gpm,numeric,012101,K,numeric,012103,K,numeric,013003,%,numeric,011001,degree true,numeric,011002,m/s,numeric
31004_19990109_0000_00,Aldan,gdas.adpupa.t00z.19990109.bufr,31004,0,1999-01-09T00:00:00Z,OK,ADPUPA,RAOBF,199901090000,31004,58.37,125.22,,,,850.0,,1000.0,-22.3,,,,,,850.0,1000.0,,,,,1000.0,1000.0,enriched,321.0,679.0,False,True,,,-22.3,,,,,,008001,Flag table,numeric,007004,Pa,numeric,010008,m2 s-2,numeric,010009,gpm,numeric,012101,K,numeric,012103,K,numeric,013003,%,numeric,011001,degree true,numeric,011002,m/s,numeric
31004_19990109_0000_00,Aldan,gdas.adpupa.t00z.19990109.bufr,31004,0,1999-01-09T00:00:00Z,OK,ADPUPA,RAOBF,199901090000,31004,58.37,125.22,,,,700.0,,1500.0,-24.3,,,,,,700.0,1500.0,,,,,1500.0,1500.0,enriched,821.0,679.0,False,True,,,-24.3,,,,,,008001,Flag table,numeric,007004,Pa,numeric,010008,m2 s-2,numeric,010009,gpm,numeric,012101,K,numeric,012103,K,numeric,013003,%,numeric,011001,degree true,numeric,011002,m/s,numeric
