station_id,station_name,datetime_utc,year,month,cycle,profile_id,level_index,pressure_hpa,temperature_c,height_m,source_file,qc_flag
31004,Aldan,1999-01-15T00:00:00Z,1999,1,00,31004_19990115_0000_00,5,500.0,-29.5,2500.0,gdas.adpupa.t00z.19990115.bufr,
31004,Aldan,1999-01-15T12:00:00Z,1999,1,12,31004_19990115_1200_12,0,1000.0,-23.5,0.0,gdas.adpupa.t12z.19990115.bufr,
31004,Aldan,1999-01-15T12:00:00Z,1999,1,12,31004_19990115_1200_12,1,925.0,-22.5,500.0,gdas.adpupa.t12z.19990115.bufr,
31004,Aldan,1999-01-15T12:00:00Z,1999,1,12,31004_19990115_1200_12,2,850.0,-20.5,1000.0,gdas.adpupa.t12z.19990115.bufr,
31004,Aldan,1999-01-15T12:00:00Z,1999,1,12,31004_19990115_1200_12,3,700.0,-22.5,1500.0,gdas.adpupa.t12z.19990115.bufr,
31004,Aldan,1999-01-15T12:00:00Z,1999,1,12,31004_19990115_1200_12,4,600.0,-25.5,2000.0,gdas.adpupa.t12z.19990115.bufr,
31004,Aldan,1999-01-15T12:00:00Z,1999,1,12,31004_19990115_1200_12,5,500.0,-29.5,2500.0,gdas.adpupa.t12z.19990115.bufr,
31004,Aldan,1999-01-16T00:00:00Z,1999,1,00,31004_19990116_0000_00,0,1000.0,-23.2,0.0,gdas.adpupa.t00z.19990116.bufr,
31004,Aldan,1999-01-16T00:00:00Z,1999,1,00,31004_19990116_0000_00,1,925.0,-22.2,500.0,gdas.adpupa.t00z.19990116.bufr,
31004,Aldan,1999-01-16T00:00:00Z,1999,1,00,31004_19990116_0000_00,2,850.0,-20.2,1000.0,gdas.adpupa.t00z.19990116.bufr,
31004,Aldan,1999-01-16T00:00:00Z,1999,1,00,31004_19990116_0000_00,3,700.0,-22.2,1500.0,gdas.adpupa.t00z.19990116.bufr,
31004,Aldan,1999-01-16T00:00:00Z,1999,1,00,31004_19990116_0000_00,4,600.0,-25.2,2000.0,gdas.adpupa.t00z.19990116.bufr,
31004,Aldan,1999-01-16T00:00:00Z,1999,1,00,31004_19990116_0000_00,5,500.0,-29.2,2500.0,gdas.adpupa.t00z.19990116.bufr,
31004,Aldan,1999-01-16T12:00:00Z,1999,1,12,31004_19990116_1200_12,0,1000.0,-23.2,0.0,gdas.adpupa.t12z.19990116.bufr,
31004,Aldan,1999-01-16T12:00:00Z,1999,1,12,31004_19990116_1200_12,1,925.0,-22.2,500.0,gdas.adpupa.t12z.19990116.bufr,
31004,Aldan,1999-01-16T12:00:00Z,1999,1,12,31004_19990116_1200_12,2,850.0,-20.2,1000.0,gdas.adpupa.t12z.19990116.bufr,
31004,Aldan,1999-01-16T12:00:00Z,1999,1,12,31004_19990116_1200_12,3,700.0,-22.2,1500.0,gdas.adpupa.t12z.19990116.bufr,
31004,Aldan,1999-01-16T12:00:00Z,1999,1,12,31004_19990116_1200_12,4,600.0,-25.2,2000.0,gdas.adpupa.t12z.19990116.bufr,
31004,Aldan,1999-01-16T12:00:00Z,1999,1,12,31004_19990116_1200_12,5,500.0,-29.2,2500.0,gdas.adpupa.t12z.19990116.bufr,
31004,Aldan,1999-01-17T00:00:00Z,1999,1,00,31004_19990117_0000_00,0,1000.0,-22.9,0.0,gdas.adpupa.t00z.19990117.bufr,
31004,Aldan,1999-01-17T00:00:00Z,1999,1,00,31004_19990117_0000_00,1,925.0,-21.9,500.0,gdas.adpupa.t00z.19990117.bufr,
31004,Aldan,1999-01-17T00:00:00Z,1999,1,00,31004_19990117_0000_00,2,850.0,-19.9,1000.0,gdas.adpupa.t00z.19990117.bufr,
31004,Aldan,1999-01-17T00:00:00Z,1999,1,00,31004_19990117_0000_00,3,700.0,-21.9,1500.0,gdas.adpupa.t00z.19990117.bufr,
31004,Aldan,1999-01-17T00:00:00Z,1999,1,00,31004_19990117_0000_00,4,600.0,-24.9,2000.0,gdas.adpupa.t00z.19990117.bufr,
31004,Aldan,1999-01-17T00:00:00Z,1999,1,00,31004_19990117_0000_00,5,500.0,-28.9,2500.0,gdas.adpupa.t00z.19990117.bufr,
31004,Aldan,1999-01-17T12:00:00Z,1999,1,12,31004_19990117_1200_12,0,1000.0,-22.9,0.0,gdas.adpupa.t12z.19990117.bufr,
31004,Aldan,1999-01-17T12:00:00Z,1999,1,12,31004_19990117_1200_12,1,925.0,-21.9,500.0,gdas.adpupa.t12z.19990117.bufr,
31004,Aldan,1999-01-17T12:00:00Z,1999,1,12,31004_19990117_1200_12,2,850.0,-19.9,1000.0,gdas.adpupa.t12z.19990117.bufr,
31004,Aldan,1999-01-17T12:00:00Z,1999,1,12,31004_19990117_1200_12,3,700.0,-21.9,1500.0,gdas.adpupa.t12z.19990117.bufr,
31004,Aldan,1999-01-17T12:00:00Z,1999,1,12,31004_19990117_1200_12,4,600.0,-24.9,2000.0,gdas.adpupa.t12z.19990117.bufr,
31004,Aldan,1999-01-17T12:00:00Z,1999,1,12,31004_19990117_1200_12,5,500.0,-28.9,2500.0,gdas.adpupa.t12z.19990117.bufr,
31004,Aldan,1999-01-18T00:00:00Z,1999,1,00,31004_19990118_0000_00,0,1000.0,-22.6,0.0,gdas.adpupa.t00z.19990118.bufr,
31004,Aldan,1999-01-18T00:00:00Z,1999,1,00,31004_19990118_0000_00,1,925.0,-21.6,500.0,gdas.adpupa.t00z.19990118.bufr,
31004,Aldan,1999-01-18T00:00:00Z,1999,1,00,31004_19990118_0000_00,2,850.0,-19.6,1000.0,gdas.adpupa.t00z.19990118.bufr,
31004,Aldan,1999-01-18T00:00:00Z,1999,1,00,31004_19990118_0000_00,3,700.0,-21.6,1500.0,gdas.adpupa.t00z.19990118.bufr,
31004,Aldan,1999-01-18T00:00:00Z,1999,1,00,31004_19990118_0000_00,4,600.0,-24.6,2000.0,gdas.adpupa.t00z.19990118.bufr,
31004,Aldan,1999-01-18T00:00:00Z,1999,1,00,31004_19990118_0000_00,5,500.0,-28.6,2500.0,gdas.adpupa.t00z.19990118.bufr,
31004,Aldan,1999-01-18T12:00:00Z,1999,1,12,31004_19990118_1200_12,0,1000.0,-22.6,0.0,gdas.adpupa.t12z.19990118.bufr,
31004,Aldan,1999-01-18T12:00:00Z,1999,1,12,31004_19990118_1200_12,1,925.0,-21.6,500.0,gdas.adpupa.t12z.19990118.bufr,
31004,Aldan,1999-01-18T12:00:00Z,1999,1,12,31004_19990118_1200_12,2,850.0,-19.6,1000.0,gdas.adpupa.t12z.19990118.bufr,
31004,Aldan,1999-01-18T12:00:00Z,1999,1,12,31004_19990118_1200_12,3,700.0,-21.6,1500.0,gdas.adpupa.t12z.19990118.bufr,
31004,Aldan,1999-01-18T12:00:00Z,1999,1,12,31004_19990118_1200_12,4,600.0,-24.6,2000.0,gdas.adpupa.t12z.19990118.bufr,
31004,Aldan,1999-01-18T12:00:00Z,1999,1,12,31004_19990118_1200_12,5,500.0,-28.6,2500.0,gdas.adpupa.t12z.19990118.bufr,
31004,Aldan,1999-01-19T00:00:00Z,1999,1,00,31004_19990119_0000_00,0,1000.0,-22.3,0.0,gdas.adpupa.t00z.19990119.bufr,
31004,Aldan,1999-01-19T00:00:00Z,1999,1,00,31004_19990119_0000_00,1,925.0,-21.3,500.0,gdas.adpupa.t00z.19990119.bufr,
31004,Aldan,1999-01-19T00:00:00Z,1999,1,00,31004_19990119_0000_00,2,850.0,-19.3,1000.0,gdas.adpupa.t00z.19990119.bufr,
31004,Aldan,1999-01-19T00:00:00Z,1999,1,00,31004_19990119_0000_00,3,700.0,-21.3,1500.0,gdas.adpupa.t00z.19990119.bufr,
31004,Aldan,1999-01-19T00:00:00Z,1999,1,00,31004_19990119_0000_00,4,600.0,-24.3,2000.0,gdas.adpupa.t00z.19990119.bufr,
31004,Aldan,1999-01-19T00:00:00Z,1999,1,00,31004_19990119_0000_00,5,500.0,-28.3,2500.0,gdas.adpupa.t00z.19990119.bufr,
31004,Aldan,1999-01-19T12:00:00Z,1999,1,12,31004_19990119_1200_12,0,1000.0,-22.3,0.0,gdas.adpupa.t12z.19990119.bufr,
31004,Aldan,1999-01-19T12:00:00Z,1999,1,12,31004_19990119_1200_12,1,925.0,-21.3,500.0,gdas.adpupa.t12z.19990119.bufr,
31004,Aldan,1999-01-19T12:00:00Z,1999,1,12,31004_19990119_1200_12,2,850.0,-19.3,1000.0,gdas.adpupa.t12z.19990119.bufr,
31004,Aldan,1999-01-19T12:00:00Z,1999,1,12,31004_19990119_1200_12,3,700.0,-21.3,1500.0,gdas.adpupa.t12z.19990119.bufr,
31004,Aldan,1999-01-19T12:00:00Z,1999,1,12,31004_19990119_1200_12,4,600.0,-24.3,2000.0,gdas.adpupa.t12z.19990119.bufr,
31004,Aldan,1999-01-19T12:00:00Z,1999,1,12,31004_19990119_1200_12,5,500.0,-28.3,2500.0,gdas.adpupa.t12z.19990119.bufr,
31004,Aldan,1999-01-20T00:00:00Z,1999,1,00,31004_19990120_0000_00,0,1000.0,-22.0,0.0,gdas.adpupa.t00z.19990120.bufr,
31004,Aldan,1999-01-20T00:00:00Z,1999,1,00,31004_19990120_0000_00,1,925.0,-21.0,500.0,gdas.adpupa.t00z.19990120.bufr,
31004,Aldan,1999-01-20T00:00:00Z,1999,1,00,31004_19990120_0000_00,2,850.0,-19.0,1000.0,gdas.adpupa.t00z.19990120.bufr,
31004,Aldan,1999-01-20T00:00:00Z,1999,1,00,31004_19990120_0000_00,3,700.0,-21.0,1500.0,gdas.adpupa.t00z.19990120.bufr,
31004,Aldan,1999-01-20T00:00:00Z,1999,1,00,31004_19990120_0000_00,4,600.0,-24.0,2000.0,gdas.adpupa.t00z.19990120.bufr,
31004,Aldan,1999-01-20T00:00:00Z,1999,1,00,31004_19990120_0000_00,5,500.0,-28.0,2500.0,gdas.adpupa.t00z.19990120.bufr,
31004,Aldan,1999-01-20T12:00:00Z,1999,1,12,31004_19990120_1200_12,0,1000.0,-22.0,0.0,gdas.adpupa.t12z.19990120.bufr,
31004,Aldan,1999-01-20T12:00:00Z,1999,1,12,31004_19990120_1200_12,1,925.0,-21.0,500.0,gdas.adpupa.t12z.19990120.bufr,
31004,Aldan,1999-01-20T12:00:00Z,1999,1,12,31004_19990120_1200_12,2,850.0,-19.0,1000.0,gdas.adpupa.t12z.19990120.bufr,
31004,Aldan,1999-01-20T12:00:00Z,1999,1,12,31004_19990120_1200_12,3,700.0,-21.0,1500.0,gdas.adpupa.t12z.19990120.bufr,
31004,Aldan,1999-01-20T12:00:00Z,1999,1,12,31004_19990120_1200_12,4,600.0,-24.0,2000.0,gdas.adpupa.t12z.19990120.bufr,
31004,Aldan,1999-01-20T12:00:00Z,1999,1,12,31004_19990120_1200_12,5,500.0,-28.0,2500.0,gdas.adpupa.t12z.19990120.bufr,
31004,Aldan,1999-01-21T00:00:00Z,1999,1,00,31004_19990121_0000_00,0,1000.0,-21.7,0.0,gdas.adpupa.t00z.19990121.bufr,
31004,Aldan,1999-01-21T00:00:00Z,1999,1,00,31004_19990121_0000_00,1,925.0,-20.7,500.0,gdas.adpupa.t00z.19990121.bufr,
31004,Aldan,1999-01-21T00:00:00Z,1999,1,00,31004_19990121_0000_00,2,850.0,-18.7,1000.0,gdas.adpupa.t00z.19990121.bufr,
31004,Aldan,1999-01-21T00:00:00Z,1999,1,00,31004_19990121_0000_00,3,700.0,-20.7,1500.0,gdas.adpupa.t00z.19990121.bufr,
31004,Aldan,1999-01-21T00:00:00Z,1999,1,00,31004_19990121_0000_00,4,600.0,-23.7,2000.0,gdas.adpupa.t00z.19990121.bufr,
31004,Aldan,1999-01-21T00:00:00Z,1999,1,00,31004_19990121_0000_00,5,500.0,-27.7,2500.0,gdas.adpupa.t00z.19990121.bufr,
31004,Aldan,1999-01-21T12:00:00Z,1999,1,12,31004_19990121_1200_12,0,1000.0,-21.7,0.0,gdas.adpupa.t12z.19990121.bufr,
31004,Aldan,1999-01-21T12:00:00Z,1999,1,12,31004_19990121_1200_12,1,925.0,-20.7,500.0,gdas.adpupa.t12z.19990121.bufr,
31004,Aldan,1999-01-21T12:00:00Z,1999,1,12,31004_19990121_1200_12,2,850.0,-18.7,1000.0,gdas.adpupa.t12z.19990121.bufr,
31004,Aldan,1999-01-21T12:00:00Z,1999,1,12,31004_19990121_1200_12,3,700.0,-20.7,1500.0,gdas.adpupa.t12z.19990121.bufr,
31004,Aldan,1999-01-21T12:00:00Z,1999,1,12,31004_19990121_1200_12,4,600.0,-23.7,2000.0,gdas.adpupa.t12z.19990121.bufr,
31004,Aldan,1999-01-21T12:00:00Z,1999,1,12,31004_19990121_1200_12,5,500.0,-27.7,2500.0,gdas.adpupa.t12z.19990121.bufr,
31004,Aldan,1999-01-22T00:00:00Z,1999,1,00,31004_19990122_0000_00,0,1000.0,-21.4,0.0,gdas.adpupa.t00z.19990122.bufr,
31004,Aldan,1999-01-22T00:00:00Z,1999,1,00,31004_19990122_0000_00,1,925.0,-20.4,500.0,gdas.adpupa.t00z.19990122.bufr,
31004,Aldan,1999-01-22T00:00:00Z,1999,1,00,31004_19990122_0000_00,2,850.0,-18.4,1000.0,gdas.adpupa.t00z.19990122.bufr,
31004,Aldan,1999-01-22T00:00:00Z,1999,1,00,31004_19990122_0000_00,3,700.0,-20.4,1500.0,gdas.adpupa.t00z.19990122.bufr,
31004,Aldan,1999-01-22T00:00:00Z,1999,1,00,31004_19990122_0000_00,4,600.0,-23.4,2000.0,gdas.adpupa.t00z.19990122.bufr,
31004,Aldan,1999-01-22T00:00:00Z,1999,1,00,31004_19990122_0000_00,5,500.0,-27.4,2500.0,gdas.adpupa.t00z.19990122.bufr,
31004,Aldan,1999-01-22T12:00:00Z,1999,1,12,31004_19990122_1200_12,0,1000.0,-21.4,0.0,gdas.adpupa.t12z.19990122.bufr,
31004,Aldan,1999-01-22T12:00:00Z,1999,1,12,31004_19990122_1200_12,1,925.0,-20.4,500.0,gdas.adpupa.t12z.19990122.bufr,
31004,Aldan,1999-01-22T12:00:00Z,1999,1,12,31004_19990122_1200_12,2,850.0,-18.4,1000.0,gdas.adpupa.t12z.19990122.bufr,
31004,Aldan,1999-01-22T12:00:00Z,1999,1,12,31004_19990122_1200_12,3,700.0,-20.4,1500.0,gdas.adpupa.t12z.19990122.bufr,
31004,Aldan,1999-01-22T12:00:00Z,1999,1,12,31004_19990122_1200_12,4,600.0,-23.4,2000.0,gdas.adpupa.t12z.19990122.bufr,
31004,Aldan,1999-01-22T12:00:00Z,1999,1,12,31004_19990122_1200_12,5,500.0,-27.4,2500.0,gdas.adpupa.t12z.19990122.bufr,
31004,Aldan,1999-01-23T00:00:00Z,1999,1,00,31004_19990123_0000_00,0,1000.0,-21.1,0.0,gdas.adpupa.t00z.19990123.bufr,
31004,Aldan,1999-01-23T00:00:00Z,1999,1,00,31004_19990123_0000_00,1,925.0,-20.1,500.0,gdas.adpupa.t00z.19990123.bufr,
31004,Aldan,1999-01-23T00:00:00Z,1999,1,00,31004_19990123_0000_00,2,850.0,-18.1,1000.0,gdas.adpupa.t00z.19990123.bufr,
31004,Aldan,1999-01-23T00:00:00Z,1999,1,00,31004_19990123_0000_00,3,700.0,-20.1,1500.0,gdas.adpupa.t00z.19990123.bufr,
31004,Aldan,1999-01-23T00:00:00Z,1999,1,00,31004_19990123_0000_00,4,600.0,-23.1,2000.0,gdas.adpupa.t00z.19990123.bufr,
31004,Aldan,1999-01-23T00:00:00Z,1999,1,00,31004_19990123_0000_00,5,500.0,-27.1,2500.0,gdas.adpupa.t00z.19990123.bufr,
31004,Aldan,1999-01-23T12:00:00Z,1999,1,12,31004_19990123_1200_12,0,1000.0,-21.1,0.0,gdas.adpupa.t12z.19990123.bufr,
31004,Aldan,1999-01-23T12:00:00Z,1999,1,12,31004_19990123_1200_12,1,925.0,-20.1,500.0,gdas.adpupa.t12z.19990123.bufr,
31004,Aldan,1999-01-23T12:00:00Z,1999,1,12,31004_19990123_1200_12,2,850.0,-18.1,1000.0,gdas.adpupa.t12z.19990123.bufr,
31004,Aldan,1999-01-23T12:00:00Z,1999,1,12,31004_19990123_1200_12,3,700.0,-20.1,1500.0,gdas.adpupa.t12z.19990123.bufr,
31004,Aldan,1999-01-23T12:00:00Z,1999,1,12,31004_19990123_1200_12,4,600.0,-23.1,2000.0,gdas.adpupa.t12z.19990123.bufr,
31004,Aldan,1999-01-23T12:00:00Z,1999,1,12,31004_19990123_1200_12,5,500.0,-27.1,2500.0,gdas.adpupa.t12z.19990123.bufr,
31004,Aldan,1999-01-24T00:00:00Z,1999,1,00,31004_19990124_0000_00,0,1000.0,-20.8,0.0,gdas.adpupa.t00z.19990124.bufr,
31004,Aldan,1999-01-24T00:00:00Z,1999,1,00,31004_19990124_0000_00,1,925.0,-19.8,500.0,gdas.adpupa.t00z.19990124.bufr,
31004,Aldan,1999-01-24T00:00:00Z,1999,1,00,31004_19990124_0000_00,2,850.0,-17.8,1000.0,gdas.adpupa.t00z.19990124.bufr,
31004,Aldan,1999-01-24T00:00:00Z,1999,1,00,31004_19990124_0000_00,3,700.0,-19.8,1500.0,gdas.adpupa.t00z.19990124.bufr,
31004,Aldan,1999-01-24T00:00:00Z,1999,1,00,31004_19990124_0000_00,4,600.0,-22.8,2000.0,gdas.adpupa.t00z.19990124.bufr,
31004,Aldan,1999-01-24T00:00:00Z,1999,1,00,31004_19990124_0000_00,5,500.0,-26.8,2500.0,gdas.adpupa.t00z.19990124.bufr,
31004,Aldan,1999-01-24T12:00:00Z,1999,1,12,31004_19990124_1200_12,0,1000.0,-20.8,0.0,gdas.adpupa.t12z.19990124.bufr,
31004,Aldan,1999-01-24T12:00:00Z,1999,1,12,31004_19990124_1200_12,1,925.0,-19.8,500.0,gdas.adpupa.t12z.19990124.bufr,
31004,Aldan,1999-01-24T12:00:00Z,1999,1,12,31004_19990124_1200_12,2,850.0,-17.8,1000.0,gdas.adpupa.t12z.19990124.bufr,
31004,Aldan,1999-01-24T12:00:00Z,1999,1,12,31004_19990124_1200_12,3,700.0,-19.8,1500.0,gdas.adpupa.t12z.19990124.bufr,
31004,Aldan,1999-01-24T12:00:00Z,1999,1,12,31004_19990124_1200_12,4,600.0,-22.8,2000.0,gdas.adpupa.t12z.19990124.bufr,
31004,Aldan,1999-01-24T12:00:00Z,1999,1,12,31004_19990124_1200_12,5,500.0,-26.8,2500.0,gdas.adpupa.t12z.19990124.bufr,
31004,Aldan,1999-01-25T00:00:00Z,1999,1,00,31004_19990125_0000_00,0,1000.0,-20.5,0.0,gdas.adpupa.t00z.19990125.bufr,
31004,Aldan,1999-01-25T00:00:00Z,1999,1,00,31004_19990125_0000_00,1,925.0,-19.5,500.0,gdas.adpupa.t00z.19990125.bufr,
31004,Aldan,1999-01-25T00:00:00Z,1999,1,00,31004_19990125_0000_00,2,850.0,-17.5,1000.0,gdas.adpupa.t00z.19990125.bufr,
31004,Aldan,1999-01-25T00:00:00Z,1999,1,00,31004_19990125_0000_00,3,700.0,-19.5,1500.0,gdas.adpupa.t00z.19990125.bufr,
31004,Aldan,1999-01-25T00:00:00Z,1999,1,00,31004_19990125_0000_00,4,600.0,-22.5,2000.0,gdas.adpupa.t00z.19990125.bufr,
31004,Aldan,1999-01-25T00:00:00Z,1999,1,00,31004_19990125_0000_00,5,500.0,-26.5,2500.0,gdas.adpupa.t00z.19990125.bufr,
31004,Aldan,1999-01-25T12:00:00Z,1999,1,12,31004_19990125_1200_12,0,1000.0,-20.5,0.0,gdas.adpupa.t12z.19990125.bufr,
31004,Aldan,1999-01-25T12:00:00Z,1999,1,12,31004_19990125_1200_12,1,925.0,-19.5,500.0,gdas.adpupa.t12z.19990125.bufr,
31004,Aldan,1999-01-25T12:00:00Z,1999,1,12,31004_19990125_1200_12,2,850.0,-17.5,1000.0,gdas.adpupa.t12z.19990125.bufr,
31004,Aldan,1999-01-25T12:00:00Z,1999,1,12,31004_19990125_1200_12,3,700.0,-19.5,1500.0,gdas.adpupa.t12z.19990125.bufr,
31004,Aldan,1999-01-25T12:00:00Z,1999,1,12,31004_19990125_1200_12,4,600.0,-22.5,2000.0,gdas.adpupa.t12z.19990125.bufr,
31004,Aldan,1999-01-25T12:00:00Z,1999,1,12,31004_19990125_1200_12,5,500.0,-26.5,2500.0,gdas.adpupa.t12z.19990125.bufr,
31004,Aldan,1999-01-26T00:00:00Z,1999,1,00,31004_19990126_0000_00,0,1000.0,-20.2,0.0,gdas.adpupa.t00z.19990126.bufr,
31004,Aldan,1999-01-26T00:00:00Z,1999,1,00,31004_19990126_0000_00,1,925.0,-19.2,500.0,gdas.adpupa.t00z.19990126.bufr,
31004,Aldan,1999-01-26T00:00:00Z,1999,1,00,31004_19990126_0000_00,2,850.0,-17.2,1000.0,gdas.adpupa.t00z.19990126.bufr,
31004,Aldan,1999-01-26T00:00:00Z,1999,1,00,31004_19990126_0000_00,3,700.0,-19.2,1500.0,gdas.adpupa.t00z.19990126.bufr,
31004,Aldan,1999-01-26T00:00:00Z,1999,1,00,31004_19990126_0000_00,4,600.0,-22.2,2000.0,gdas.adpupa.t00z.19990126.bufr,
31004,Aldan,1999-01-26T00:00:00Z,1999,1,00,31004_19990126_0000_00,5,500.0,-26.2,2500.0,gdas.adpupa.t00z.19990126.bufr,
31004,Aldan,1999-01-26T12:00:00Z,1999,1,12,31004_19990126_1200_12,0,1000.0,-20.2,0.0,gdas.adpupa.t12z.19990126.bufr,
31004,Aldan,1999-01-26T12:00:00Z,1999,1,12,31004_19990126_1200_12,1,925.0,-19.2,500.0,gdas.adpupa.t12z.19990126.bufr,
31004,Aldan,1999-01-26T12:00:00Z,1999,1,12,31004_19990126_1200_12,2,850.0,-17.2,1000.0,gdas.adpupa.t12z.19990126.bufr,
31004,Aldan,1999-01-26T12:00:00Z,1999,1,12,31004_19990126_1200_12,3,700.0,-19.2,1500.0,gdas.adpupa.t12z.19990126.bufr,
31004,Aldan,1999-01-26T12:00:00Z,1999,1,12,31004_19990126_1200_12,4,600.0,-22.2,2000.0,gdas.adpupa.t12z.19990126.bufr,
31004,Aldan,1999-01-26T12:00:00Z,1999,1,12,31004_19990126_1200_12,5,500.0,-26.2,2500.0,gdas.adpupa.t12z.19990126.bufr,
31004,Aldan,1999-01-27T00:00:00Z,1999,1,00,31004_19990127_0000_00,0,1000.0,-19.9,0.0,gdas.adpupa.t00z.19990127.bufr,
31004,Aldan,1999-01-27T00:00:00Z,1999,1,00,31004_19990127_0000_00,1,925.0,-18.9,500.0,gdas.adpupa.t00z.19990127.bufr,
31004,Aldan,1999-01-27T00:00:00Z,1999,1,00,31004_19990127_0000_00,2,850.0,-16.9,1000.0,gdas.adpupa.t00z.19990127.bufr,
31004,Aldan,1999-01-27T00:00:00Z,1999,1,00,31004_19990127_0000_00,3,700.0,-18.9,1500.0,gdas.adpupa.t00z.19990127.bufr,
31004,Aldan,1999-01-27T00:00:00Z,1999,1,00,31004_19990127_0000_00,4,600.0,-21.9,2000.0,gdas.adpupa.t00z.19990127.bufr,
31004,Aldan,1999-01-27T00:00:00Z,1999,1,00,31004_19990127_0000_00,5,500.0,-25.9,2500.0,gdas.adpupa.t00z.19990127.bufr,
31004,Aldan,1999-01-27T12:00:00Z,1999,1,12,31004_19990127_1200_12,0,1000.0,-19.9,0.0,gdas.adpupa.t12z.19990127.bufr,
31004,Aldan,1999-01-27T12:00:00Z,1999,1,12,31004_19990127_1200_12,1,925.0,-18.9,500.0,gdas.adpupa.t12z.19990127.bufr,
31004,Aldan,1999-01-27T12:00:00Z,1999,1,12,31004_19990127_1200_12,2,850.0,-16.9,1000.0,gdas.adpupa.t12z.19990127.bufr,
31004,Aldan,1999-01-27T12:00:00Z,1999,1,12,31004_19990127_1200_12,3,700.0,-18.9,1500.0,gdas.adpupa.t12z.19990127.bufr,
31004,Aldan,1999-01-27T12:00:00Z,1999,1,12,31004_19990127_1200_12,4,600.0,-21.9,2000.0,gdas.adpupa.t12z.19990127.bufr,
31004,Aldan,1999-01-27T12:00:00Z,1999,1,12,31004_19990127_1200_12,5,500.0,-25.9,2500.0,gdas.adpupa.t12z.19990127.bufr,
31004,Aldan,1999-01-28T00:00:00Z,1999,1,00,31004_19990128_0000_00,0,1000.0,-19.6,0.0,gdas.adpupa.t00z.19990128.bufr,
31004,Aldan,1999-01-28T00:00:00Z,1999,1,00,31004_19990128_0000_00,1,925.0,-18.6,500.0,gdas.adpupa.t00z.19990128.bufr,
31004,Aldan,1999-01-28T00:00:00Z,1999,1,00,31004_19990128_0000_00,2,850.0,-16.6,1000.0,gdas.adpupa.t00z.19990128.bufr,
31004,Aldan,1999-01-28T00:00:00Z,1999,1,00,31004_19990128_0000_00,3,700.0,-18.6,1500.0,gdas.adpupa.t00z.19990128.bufr,
31004,Aldan,1999-01-28T00:00:00Z,1999,1,00,31004_19990128_0000_00,4,600.0,-21.6,2000.0,gdas.adpupa.t00z.19990128.bufr,
31004,Aldan,1999-01-28T00:00:00Z,1999,1,00,31004_19990128_0000_00,5,500.0,-25.6,2500.0,gdas.adpupa.t00z.19990128.bufr,
31004,Aldan,1999-01-28T12:00:00Z,1999,1,12,31004_19990128_1200_12,0,1000.0,-19.6,0.0,gdas.adpupa.t12z.19990128.bufr,
31004,Aldan,1999-01-28T12:00:00Z,1999,1,12,31004_19990128_1200_12,1,925.0,-18.6,500.0,gdas.adpupa.t12z.19990128.bufr,
31004,Aldan,1999-01-28T12:00:00Z,1999,1,12,31004_19990128_1200_12,2,850.0,-16.6,1000.0,gdas.adpupa.t12z.19990128.bufr,
31004,Aldan,1999-01-28T12:00:00Z,1999,1,12,31004_19990128_1200_12,3,700.0,-18.6,1500.0,gdas.adpupa.t12z.19990128.bufr,
31004,Aldan,1999-01-28T12:00:00Z,1999,1,12,31004_19990128_1200_12,4,600.0,-21.6,2000.0,gdas.adpupa.t12z.19990128.bufr,
31004,Aldan,1999-01-28T12:00:00Z,1999,1,12,31004_19990128_1200_12,5,500.0,-25.6,2500.0,gdas.adpupa.t12z.19990128.bufr,
31004,Aldan,1999-01-29T00:00:00Z,1999,1,00,31004_19990129_0000_00,0,1000.0,-19.3,0.0,gdas.adpupa.t00z.19990129.bufr,
31004,Aldan,1999-01-29T00:00:00Z,1999,1,00,31004_19990129_0000_00,1,925.0,-18.3,500.0,gdas.adpupa.t00z.19990129.bufr,
31004,Aldan,1999-01-29T00:00:00Z,1999,1,00,31004_19990129_0000_00,2,850.0,-16.3,1000.0,gdas.adpupa.t00z.19990129.bufr,
31004,Aldan,1999-01-29T00:00:00Z,1999,1,00,31004_19990129_0000_00,3,700.0,-18.3,1500.0,gdas.adpupa.t00z.19990129.bufr,
31004,Aldan,1999-01-29T00:00:00Z,1999,1,00,31004_19990129_0000_00,4,600.0,-21.3,2000.0,gdas.adpupa.t00z.19990129.bufr,
31004,Aldan,1999-01-29T00:00:00Z,1999,1,00,31004_19990129_0000_00,5,500.0,-25.3,2500.0,gdas.adpupa.t00z.19990129.bufr,
31004,Aldan,1999-01-29T12:00:00Z,1999,1,12,31004_19990129_1200_12,0,1000.0,-19.3,0.0,gdas.adpupa.t12z.19990129.bufr,
31004,Aldan,1999-01-29T12:00:00Z,1999,1,12,31004_19990129_1200_12,1,925.0,-18.3,500.0,gdas.adpupa.t12z.19990129.bufr,
31004,Aldan,1999-01-29T12:00:00Z,1999,1,12,31004_19990129_1200_12,2,850.0,-16.3,1000.0,gdas.adpupa.t12z.19990129.bufr,
31004,Aldan,1999-01-29T12:00:00Z,1999,1,12,31004_19990129_1200_12,3,700.0,-18.3,1500.0,gdas.adpupa.t12z.19990129.bufr,
31004,Aldan,1999-01-29T12:00:00Z,1999,1,12,31004_19990129_1200_12,4,600.0,-21.3,2000.0,gdas.adpupa.t12z.19990129.bufr,
